IdEmpleado,NivelSatisfaccion,SatisfaccionLaboral_Disc,UltimaEvaluacion,UltimaEvaluacion_Disc,ProyectosRealizados,ProyectosRealizados_Disc,HorasMensuales,HorasMensuales_Disc,Antiguedad,Antiguedad_Disc,AccidentesTrabajo,AccidentesTrabajo_Disc,Ascendido,Ascendido_Disc,AreaTrabajo,NivelSalarial,Renuncia,Renuncia_Disc
7836,0.99,Satisfecho,0.9,Excelente,4,[4-5],181,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
7839,0.57,Apenas Satisfecho,0.86,Excelente,3,[2-3],164,[150-199],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
7843,0.49,Insatisfecho,0.52,Media,3,[2-3],225,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,0,NO
7845,0.24,Insatisfecho,0.65,Buena,6,[6-7],210,[200-249],5,[5-7],0,NO,0,NO,Gerencia,Alto,0,NO
7854,0.86,Satisfecho,0.64,Buena,4,[4-5],147,[90-149],2,[2-4],1,SI,0,NO,Produccion,Alto,0,NO
7856,0.7,Apenas Satisfecho,0.38,Baja,4,[4-5],270,[250-320],2,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
7858,0.36,Insatisfecho,0.63,Buena,2,[2-3],278,[250-320],4,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
7860,0.8,Satisfecho,0.58,Media,4,[4-5],175,[150-199],2,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
7863,0.68,Apenas Satisfecho,1,Excelente,3,[2-3],205,[200-249],4,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
7866,0.85,Satisfecho,0.69,Buena,4,[4-5],216,[200-249],4,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
7874,0.18,Insatisfecho,0.73,Buena,4,[4-5],219,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,0,NO
7876,0.86,Satisfecho,0.59,Media,4,[4-5],165,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
7887,0.8,Satisfecho,0.57,Media,3,[2-3],176,[150-199],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
7888,0.7,Apenas Satisfecho,0.57,Media,4,[4-5],150,[90-149],4,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
7892,0.57,Apenas Satisfecho,0.76,Buena,4,[4-5],164,[150-199],2,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
7894,0.75,Satisfecho,0.81,Excelente,2,[2-3],247,[200-249],4,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
7898,0.78,Satisfecho,0.87,Excelente,4,[4-5],178,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7899,0.97,Satisfecho,0.77,Buena,4,[4-5],208,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7901,0.56,Apenas Satisfecho,0.71,Buena,5,[4-5],243,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7902,0.87,Satisfecho,0.55,Media,3,[2-3],233,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7904,0.6,Apenas Satisfecho,0.85,Excelente,2,[2-3],226,[200-249],2,[2-4],1,SI,0,NO,Soporte Tecnico,Medio,0,NO
7908,0.8,Satisfecho,0.81,Excelente,3,[2-3],199,[150-199],4,[2-4],1,SI,0,NO,Logistica,Medio,0,NO
7912,0.67,Apenas Satisfecho,0.8,Buena,4,[4-5],137,[90-149],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
7913,0.46,Insatisfecho,0.6,Media,4,[4-5],119,[90-149],5,[5-7],0,NO,0,NO,Logistica,Medio,0,NO
7914,0.84,Satisfecho,0.98,Excelente,4,[4-5],134,[90-149],5,[5-7],1,SI,0,NO,Logistica,Medio,0,NO
7915,0.92,Satisfecho,0.79,Buena,3,[2-3],243,[200-249],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
7920,0.8,Satisfecho,1,Excelente,3,[2-3],177,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7922,0.84,Satisfecho,0.72,Buena,4,[4-5],222,[200-249],2,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
7940,0.51,Apenas Satisfecho,0.59,Media,3,[2-3],238,[200-249],3,[2-4],0,NO,0,NO,Logistica,Alto,0,NO
7941,0.64,Apenas Satisfecho,0.52,Media,3,[2-3],166,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
7942,0.62,Apenas Satisfecho,0.85,Excelente,4,[4-5],225,[200-249],2,[2-4],0,NO,0,NO,Gerencia,Alto,0,NO
7944,0.95,Satisfecho,0.57,Media,2,[2-3],263,[250-320],3,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
7945,0.88,Satisfecho,0.66,Buena,4,[4-5],218,[200-249],4,[2-4],1,SI,0,NO,Marketing,Bajo,0,NO
7948,0.98,Satisfecho,0.73,Buena,2,[2-3],237,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
7949,0.77,Satisfecho,0.48,Media,3,[2-3],204,[200-249],6,[5-7],0,NO,0,NO,Ventas,Alto,0,NO
7952,0.72,Satisfecho,0.63,Buena,4,[4-5],251,[250-320],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
7957,0.6,Apenas Satisfecho,0.8,Buena,4,[4-5],222,[200-249],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
7959,0.79,Satisfecho,0.61,Buena,4,[4-5],162,[150-199],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
7966,0.9,Satisfecho,0.66,Buena,5,[4-5],137,[90-149],2,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
7970,0.73,Satisfecho,0.63,Buena,3,[2-3],205,[200-249],2,[2-4],1,SI,0,NO,RRHH,Bajo,0,NO
7973,0.53,Apenas Satisfecho,0.7,Buena,4,[4-5],243,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
7977,0.6,Apenas Satisfecho,0.57,Media,5,[4-5],145,[90-149],3,[2-4],1,SI,0,NO,Soporte Tecnico,Bajo,0,NO
7988,0.34,Insatisfecho,0.76,Buena,6,[6-7],237,[200-249],5,[5-7],0,NO,0,NO,Logistica,Alto,0,NO
7996,0.7,Apenas Satisfecho,0.85,Excelente,3,[2-3],161,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
7997,0.73,Satisfecho,0.62,Buena,3,[2-3],171,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
7999,0.95,Satisfecho,0.96,Excelente,4,[4-5],161,[150-199],2,[2-4],0,NO,0,NO,Tecnologia,Alto,0,NO
8001,0.72,Satisfecho,0.9,Excelente,3,[2-3],193,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
8008,0.75,Satisfecho,0.74,Buena,3,[2-3],186,[150-199],3,[2-4],1,SI,0,NO,Servicios,Medio,0,NO
8012,0.66,Apenas Satisfecho,0.93,Excelente,4,[4-5],187,[150-199],2,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
8027,0.92,Satisfecho,0.74,Buena,4,[4-5],213,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8031,0.76,Satisfecho,0.97,Excelente,5,[4-5],172,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8038,0.14,Insatisfecho,0.54,Media,5,[4-5],275,[250-320],4,[2-4],1,SI,0,NO,Ventas,Alto,0,NO
8042,0.36,Insatisfecho,0.8,Buena,5,[4-5],186,[150-199],4,[2-4],0,NO,0,NO,Contabilidad,Medio,0,NO
8054,0.93,Satisfecho,0.59,Media,3,[2-3],233,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8056,0.5,Insatisfecho,0.54,Media,4,[4-5],175,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8062,0.24,Insatisfecho,0.91,Excelente,4,[4-5],232,[200-249],2,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8067,0.97,Satisfecho,0.77,Buena,3,[2-3],206,[200-249],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8075,0.26,Insatisfecho,0.98,Excelente,5,[4-5],161,[150-199],5,[5-7],0,NO,0,NO,Tecnologia,Medio,0,NO
8080,0.8,Satisfecho,0.63,Buena,4,[4-5],211,[200-249],2,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
8081,0.51,Apenas Satisfecho,0.51,Media,3,[2-3],274,[250-320],2,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
8087,0.78,Satisfecho,0.66,Buena,6,[6-7],105,[90-149],5,[5-7],1,SI,0,NO,Servicios,Bajo,0,NO
8095,0.65,Apenas Satisfecho,0.6,Media,3,[2-3],148,[90-149],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8099,0.98,Satisfecho,0.69,Buena,2,[2-3],204,[200-249],4,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
8100,0.34,Insatisfecho,0.59,Media,2,[2-3],164,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8102,0.64,Apenas Satisfecho,0.64,Buena,3,[2-3],180,[150-199],2,[2-4],1,SI,0,NO,Ventas,Bajo,0,NO
8107,0.87,Satisfecho,0.67,Buena,3,[2-3],139,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8108,0.72,Satisfecho,0.86,Excelente,3,[2-3],231,[200-249],3,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
8109,0.67,Apenas Satisfecho,0.83,Excelente,5,[4-5],269,[250-320],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8115,0.29,Insatisfecho,0.66,Buena,3,[2-3],256,[250-320],2,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
8116,0.37,Insatisfecho,0.7,Buena,2,[2-3],188,[150-199],2,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
8119,0.49,Insatisfecho,0.7,Buena,4,[4-5],168,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Medio,0,NO
8124,0.97,Satisfecho,0.94,Excelente,3,[2-3],180,[150-199],3,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
8128,0.72,Satisfecho,0.88,Excelente,3,[2-3],224,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8130,0.62,Apenas Satisfecho,0.78,Buena,3,[2-3],178,[150-199],3,[2-4],1,SI,0,NO,Soporte Tecnico,Bajo,0,NO
8133,0.59,Apenas Satisfecho,0.9,Excelente,3,[2-3],189,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8135,0.72,Satisfecho,0.88,Excelente,3,[2-3],236,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8157,0.45,Insatisfecho,0.75,Buena,2,[2-3],246,[200-249],2,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
8163,0.59,Apenas Satisfecho,0.59,Media,3,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
8166,0.6,Apenas Satisfecho,0.59,Media,5,[4-5],266,[250-320],2,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
8167,0.21,Insatisfecho,0.85,Excelente,6,[6-7],235,[200-249],6,[5-7],0,NO,0,NO,Servicios,Bajo,0,NO
8170,0.51,Apenas Satisfecho,0.96,Excelente,3,[2-3],149,[90-149],4,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
8171,0.89,Satisfecho,0.96,Excelente,5,[4-5],239,[200-249],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8180,0.9,Satisfecho,0.91,Excelente,5,[4-5],176,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8181,0.7,Apenas Satisfecho,0.67,Buena,5,[4-5],136,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8183,0.89,Satisfecho,0.77,Buena,4,[4-5],269,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8186,0.53,Apenas Satisfecho,0.49,Media,3,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8189,0.78,Satisfecho,0.61,Buena,4,[4-5],268,[250-320],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8190,0.52,Apenas Satisfecho,0.69,Buena,3,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8191,0.42,Insatisfecho,0.5,Media,5,[4-5],286,[250-320],4,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
8198,0.51,Apenas Satisfecho,0.53,Media,3,[2-3],223,[200-249],2,[2-4],1,SI,0,NO,Contabilidad,Bajo,0,NO
8202,0.65,Apenas Satisfecho,0.57,Media,5,[4-5],222,[200-249],3,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
8205,0.77,Satisfecho,0.85,Excelente,5,[4-5],192,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8211,0.66,Apenas Satisfecho,0.68,Buena,3,[2-3],202,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8213,0.99,Satisfecho,0.5,Media,5,[4-5],214,[200-249],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8219,0.19,Insatisfecho,0.85,Excelente,6,[6-7],210,[200-249],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8220,0.9,Satisfecho,0.83,Excelente,3,[2-3],273,[250-320],4,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8222,0.7,Apenas Satisfecho,0.9,Excelente,5,[4-5],246,[200-249],2,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8223,0.52,Apenas Satisfecho,0.55,Media,5,[4-5],192,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8226,0.96,Satisfecho,0.53,Media,3,[2-3],158,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
8230,0.65,Apenas Satisfecho,0.56,Media,3,[2-3],230,[200-249],2,[2-4],0,NO,0,NO,Tecnologia,Alto,0,NO
8231,0.98,Satisfecho,0.61,Buena,5,[4-5],239,[200-249],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
8234,0.14,Insatisfecho,0.51,Media,5,[4-5],259,[250-320],5,[5-7],0,NO,0,NO,Produccion,Medio,0,NO
8238,0.59,Apenas Satisfecho,0.89,Excelente,5,[4-5],143,[90-149],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,0,NO
8242,0.85,Satisfecho,0.58,Media,4,[4-5],167,[150-199],4,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
8245,0.71,Satisfecho,0.73,Buena,3,[2-3],274,[250-320],3,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
8248,0.99,Satisfecho,0.65,Buena,3,[2-3],209,[200-249],2,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
8250,0.82,Satisfecho,0.71,Buena,5,[4-5],208,[200-249],2,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
8252,0.53,Apenas Satisfecho,0.74,Buena,3,[2-3],135,[90-149],2,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
8254,0.52,Apenas Satisfecho,0.53,Media,4,[4-5],159,[150-199],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8258,0.56,Apenas Satisfecho,0.43,Media,2,[2-3],169,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8263,0.55,Apenas Satisfecho,0.71,Buena,4,[4-5],223,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8265,0.84,Satisfecho,0.74,Buena,3,[2-3],234,[200-249],3,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
8268,0.91,Satisfecho,0.93,Excelente,5,[4-5],158,[150-199],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8269,0.73,Satisfecho,0.74,Buena,4,[4-5],214,[200-249],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
8271,0.38,Insatisfecho,0.42,Media,2,[2-3],127,[90-149],4,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8272,0.8,Satisfecho,0.51,Media,4,[4-5],141,[90-149],3,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
8278,0.91,Satisfecho,0.93,Excelente,3,[2-3],238,[200-249],2,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
8282,0.21,Insatisfecho,0.55,Media,4,[4-5],189,[150-199],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8288,0.85,Satisfecho,0.55,Media,4,[4-5],158,[150-199],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
8295,0.34,Insatisfecho,0.51,Media,3,[2-3],105,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,0,NO
8296,0.81,Satisfecho,0.92,Excelente,3,[2-3],251,[250-320],3,[2-4],1,SI,0,NO,Logistica,Medio,0,NO
8315,0.55,Apenas Satisfecho,0.47,Media,3,[2-3],194,[150-199],2,[2-4],0,NO,0,NO,Tecnologia,Alto,0,NO
8319,0.77,Satisfecho,0.66,Buena,3,[2-3],260,[250-320],4,[2-4],0,NO,0,NO,Servicios,Alto,0,NO
8320,0.93,Satisfecho,0.97,Excelente,5,[4-5],137,[90-149],4,[2-4],0,NO,0,NO,Servicios,Bajo,0,NO
8323,0.55,Apenas Satisfecho,0.75,Buena,4,[4-5],166,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8325,0.67,Apenas Satisfecho,0.78,Buena,3,[2-3],235,[200-249],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8342,0.83,Satisfecho,0.84,Excelente,4,[4-5],206,[200-249],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8346,0.96,Satisfecho,0.83,Excelente,3,[2-3],233,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8347,0.28,Insatisfecho,0.77,Buena,3,[2-3],221,[200-249],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
8349,0.8,Satisfecho,0.78,Buena,3,[2-3],251,[250-320],3,[2-4],0,NO,0,NO,Ventas,Alto,0,NO
8350,0.75,Satisfecho,0.55,Media,2,[2-3],188,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Alto,0,NO
8352,0.6,Apenas Satisfecho,0.76,Buena,5,[4-5],168,[150-199],2,[2-4],1,SI,0,NO,Contabilidad,Alto,0,NO
8356,0.53,Apenas Satisfecho,0.78,Buena,5,[4-5],275,[250-320],5,[5-7],0,NO,0,NO,RRHH,Bajo,0,NO
8360,0.59,Apenas Satisfecho,0.57,Media,3,[2-3],147,[90-149],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8368,0.79,Satisfecho,0.99,Excelente,4,[4-5],177,[150-199],3,[2-4],1,SI,0,NO,Logistica,Medio,0,NO
8373,0.36,Insatisfecho,0.56,Media,6,[6-7],242,[200-249],6,[5-7],0,NO,0,NO,Logistica,Medio,0,NO
8380,0.69,Apenas Satisfecho,0.61,Buena,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,0,NO
8382,0.9,Satisfecho,0.59,Media,6,[6-7],269,[250-320],4,[2-4],1,SI,0,NO,Gerencia,Medio,0,NO
8386,0.66,Apenas Satisfecho,0.51,Media,6,[6-7],105,[90-149],4,[2-4],0,NO,0,NO,Tecnologia,Alto,0,NO
8387,0.48,Insatisfecho,0.97,Excelente,4,[4-5],141,[90-149],2,[2-4],0,NO,0,NO,Tecnologia,Bajo,0,NO
8389,0.59,Apenas Satisfecho,0.79,Buena,3,[2-3],217,[200-249],4,[2-4],0,NO,0,NO,Produccion,Medio,0,NO
8393,0.58,Apenas Satisfecho,0.94,Excelente,5,[4-5],274,[250-320],3,[2-4],0,NO,0,NO,Servicios,Medio,0,NO
8395,0.65,Apenas Satisfecho,0.99,Excelente,5,[4-5],240,[200-249],5,[5-7],0,NO,0,NO,Servicios,Medio,0,NO
8398,0.74,Satisfecho,0.56,Media,4,[4-5],254,[250-320],2,[2-4],0,NO,0,NO,Marketing,Bajo,0,NO
8399,0.58,Apenas Satisfecho,0.84,Excelente,4,[4-5],150,[90-149],4,[2-4],1,SI,0,NO,Ventas,Bajo,0,NO
8400,0.71,Satisfecho,0.72,Buena,4,[4-5],177,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
8401,0.83,Satisfecho,0.37,Baja,5,[4-5],101,[90-149],4,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
8403,0.56,Apenas Satisfecho,0.61,Buena,3,[2-3],224,[200-249],3,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
8405,0.82,Satisfecho,0.55,Media,3,[2-3],207,[200-249],2,[2-4],0,NO,0,NO,Marketing,Alto,0,NO
8409,0.6,Apenas Satisfecho,0.98,Excelente,4,[4-5],265,[250-320],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8422,0.61,Apenas Satisfecho,0.56,Media,2,[2-3],123,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8426,0.6,Apenas Satisfecho,0.74,Buena,4,[4-5],174,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
8427,0.86,Satisfecho,0.92,Excelente,3,[2-3],162,[150-199],3,[2-4],1,SI,0,NO,Contabilidad,Medio,0,NO
8428,0.55,Apenas Satisfecho,0.51,Media,3,[2-3],192,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Medio,0,NO
8432,0.55,Apenas Satisfecho,0.55,Media,5,[4-5],194,[150-199],3,[2-4],1,SI,0,NO,RRHH,Bajo,0,NO
8437,0.65,Apenas Satisfecho,0.64,Buena,5,[4-5],206,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8447,0.82,Satisfecho,0.54,Media,4,[4-5],164,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8449,0.99,Satisfecho,0.79,Buena,4,[4-5],213,[200-249],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8450,0.96,Satisfecho,0.73,Buena,3,[2-3],193,[150-199],3,[2-4],1,SI,0,NO,Logistica,Alto,0,NO
8451,0.7,Apenas Satisfecho,0.57,Media,3,[2-3],179,[150-199],2,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8458,0.88,Satisfecho,0.89,Excelente,4,[4-5],213,[200-249],3,[2-4],0,NO,0,NO,Gerencia,Medio,0,NO
8470,0.92,Satisfecho,0.49,Media,5,[4-5],178,[150-199],2,[2-4],1,SI,0,NO,Servicios,Medio,0,NO
8477,0.9,Satisfecho,0.5,Media,4,[4-5],139,[90-149],2,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
8480,0.73,Satisfecho,0.72,Buena,5,[4-5],178,[150-199],2,[2-4],0,NO,0,NO,Gerencia,Bajo,0,NO
8492,0.15,Insatisfecho,0.66,Buena,5,[4-5],160,[150-199],4,[2-4],1,SI,0,NO,Ventas,Medio,0,NO
8499,0.98,Satisfecho,0.94,Excelente,3,[2-3],179,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8500,0.4,Insatisfecho,0.37,Baja,3,[2-3],123,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8501,1,Satisfecho,0.68,Buena,3,[2-3],132,[90-149],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8502,0.71,Satisfecho,0.79,Buena,3,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8505,0.61,Apenas Satisfecho,0.62,Buena,4,[4-5],269,[250-320],4,[2-4],0,NO,0,NO,Contabilidad,Medio,0,NO
8509,0.75,Satisfecho,0.98,Excelente,3,[2-3],206,[200-249],2,[2-4],0,NO,0,NO,RRHH,Bajo,0,NO
8510,0.6,Apenas Satisfecho,0.98,Excelente,4,[4-5],192,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8515,0.89,Satisfecho,0.59,Media,3,[2-3],247,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8523,0.31,Insatisfecho,0.53,Media,2,[2-3],146,[90-149],3,[2-4],1,SI,0,NO,Logistica,Bajo,0,NO
8535,0.51,Apenas Satisfecho,0.5,Media,4,[4-5],216,[200-249],2,[2-4],1,SI,0,NO,Gerencia,Medio,0,NO
8536,0.5,Insatisfecho,0.75,Buena,3,[2-3],232,[200-249],2,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
8540,0.73,Satisfecho,0.83,Excelente,4,[4-5],241,[200-249],3,[2-4],0,NO,0,NO,Tecnologia,Medio,0,NO
8550,0.66,Apenas Satisfecho,0.84,Excelente,5,[4-5],187,[150-199],2,[2-4],1,SI,0,NO,Servicios,Bajo,0,NO
8552,0.88,Satisfecho,0.59,Media,4,[4-5],240,[200-249],2,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8553,0.2,Insatisfecho,0.54,Media,4,[4-5],149,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,0,NO
8554,0.56,Apenas Satisfecho,0.44,Media,2,[2-3],130,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8557,0.95,Satisfecho,0.95,Excelente,4,[4-5],204,[200-249],3,[2-4],1,SI,0,NO,Marketing,Bajo,0,NO
8560,0.55,Apenas Satisfecho,0.55,Media,4,[4-5],211,[200-249],4,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8561,0.64,Apenas Satisfecho,0.78,Buena,5,[4-5],156,[150-199],5,[5-7],1,SI,0,NO,Ventas,Bajo,0,NO
8562,0.64,Apenas Satisfecho,0.6,Media,3,[2-3],196,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,0,NO
8570,0.96,Satisfecho,0.48,Media,4,[4-5],222,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8571,0.64,Apenas Satisfecho,0.64,Buena,4,[4-5],242,[200-249],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8572,0.86,Satisfecho,0.65,Buena,5,[4-5],166,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8573,0.87,Satisfecho,0.84,Excelente,3,[2-3],172,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8575,0.72,Satisfecho,0.98,Excelente,4,[4-5],180,[150-199],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8577,0.97,Satisfecho,0.54,Media,5,[4-5],185,[150-199],2,[2-4],0,NO,0,NO,Ventas,Medio,0,NO
8588,0.94,Satisfecho,0.84,Excelente,5,[4-5],203,[200-249],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8593,0.75,Satisfecho,0.82,Excelente,4,[4-5],252,[250-320],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8596,0.87,Satisfecho,0.68,Buena,3,[2-3],257,[250-320],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,0,NO
8597,0.97,Satisfecho,0.94,Excelente,3,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
8601,0.53,Apenas Satisfecho,0.51,Media,4,[4-5],181,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,0,NO
